                                                   slug  \
1678                                   NT $325/8 ounces      Oct-19    52/70   
1679                                   NT $250/8 ounces      Oct-19    50/68   
1680                                   NT $250/8 ounces      Oct-19    57/76   
1681                                   NT $200/8 ounces      Oct-19    52/69   
1682                                    $19.95/8 ounces      Oct-19    50/64   
1683                                 NT $1200/16 ounces      Oct-19    36/44   
1684                                   $16.25/10 ounces      Sep-19    54/74   
1685                   See website for more information      Sep-19    55/73   
1686                                    $60.00/8 ounces      Sep-19    54/62   
1687                                    $54.95/6 ounces      Sep-19    57/74   
1688                                   NT $750/4 ounces      Sep-19    55/79   
1689                                    $60.00/8 ounces      Sep-19    51/71   
1690                                    $40.00/4 ounces      Sep-19    53/71   
1691                                 NT $1350/230 grams      Sep-19    52/70   
1692                                 NT $1200/100 grams      Sep-19    58/80   
1693                                    $50.00/8 ounces      Sep-19    60/78   
1694                              AED $103.95/250 grams      Sep-19    58/76   
1695                               AED $99.75/250 grams      Sep-19    58/76   
1696                                   $19.00/12 ounces      Sep-19    59/72   
1697                                  NT $600/450 grams      Sep-19    43/50   
1698                                  NT $380/450 grams      Sep-19    42/49   
1699                                   $17.10/12 ounces      Sep-19    52/70   
1700                                   $17.10/12 ounces      Sep-19    52/70   
1701                                 NTD $300/200 grams      Sep-19    54/69   
1702                                   $12.00/12 ounces      Aug-19    53/71   
1703                                   $12.00/12 ounces      Aug-19    58/76   
1704                                   $18.70/12 ounces      Aug-19    54/73   
1705                                   $18.70/12 ounces      Aug-19    54/73   
1706                                    $39.95/4 ounces      Aug-19    52/76   
1707                                   NT $350/8 ounces      Aug-19    62/83   
1708                                   $15.45/12 ounces      Aug-19    55/76   
1709                                   NT $350/8 ounces      Aug-19    52/68   
1710                                   NT $260/8 ounces      Aug-19    53/71   
1711                                   NT $275/8 ounces      Aug-19    55/77   
1712                                   $22.00/12 ounces      Aug-19    54/70   
1713                                    $19.65/8 ounces      Aug-19    47/59   
1714                                   $16.20/12 ounces      Aug-19    54/79   
1715                                   $34.99/16 ounces      Aug-19    55/80   
1716                                 NT $1200/230 grams      Aug-19    66/76   
1717                                   $25.00/12 ounces      Aug-19    55/66   
1718                                   $45.00/16 ounces      Aug-19    53/67   
1719                                 £40.50/10 capsules      Aug-19      0/0   
1720                                  NT $450/227 grams      Aug-19    60/78   
1721                                  NT $700/227 grams      Aug-19    46/68   
1722                                   $21.00/12 ounces      Aug-19    50/70   
1723                                   NT $300/8 ounces      Aug-19    57/75   
1724                                   $19.00/12 ounces      Aug-19    50/70   
1725                                   $23.00/12 ounces      Aug-19    47/65   
1726                                   $19.00/12 ounces      Aug-19    54/74   
1727                                    $25.75/4 ounces      Aug-19    52/75   
1728                                   $18.00/12 ounces      Aug-19    58/82   
1729                                   $23.00/12 ounces      Aug-19    54/72   
1730                                   $17.00/12 ounces      Aug-19    52/70   
1731                                   $19.00/12 ounces      Aug-19    53/65   
1732                                   $60.00/10 ounces      Aug-19    60/78   
1733                                   $25.00/150 grams      Aug-19    48/67   
1734                                  $NT 700/227 grams      Aug-19    57/83   
1735                                   $15.95/12 ounces      Aug-19    54/70   
1736                                  NT $200/250 grams      Aug-19    62/78   
1737                                    $35.00/8 ounces      Jul-19    56/78   
1738                                    $49.95/4 ounces      Jul-19    54/74   
1739                                    $18.95/8 ounces      Jul-19    52/70   
1740                                    $30.00/8 ounces      Jul-19    56/78   
1741                                   $206.00/8 ounces      Jul-19    57/79   
1742                                   $16.40/12 ounces      Jul-19    55/74   
1743                                   NT $225/8 ounces      Jul-19    40/52   
1744                                    $13.34/4 ounces      Jul-19    53/75   
1745                                   $15.50/12 ounces      Jul-19    50/72   
1746                                   $15.00/12 ounces      Jul-19    56/80   
1747                                   $21.20/12 ounces      Jul-19    54/78   
1748                                   $21.20/12 ounces      Jul-19    54/78   
1749                                   $30.00/12 ounces      Jul-19    54/74   
1750                                  NT $600/225 grams      Jul-19    53/77   
1751                                  NT $400/225 grams      Jul-19    56/80   
1752                                   NT $165/8 ounces      Jul-19    47/69   
1753                                   NT $400/8 ounces      Jul-19    58/84   
1754                                  NT $700/400 grams      Jul-19    60/84   
1755                                   $15.00/12 ounces      Jun-19    57/79   
1756                                   $15.00/12 ounces      Jun-19    52/68   
1757                                   $15.00/12 ounces      Jun-19    58/80   
1758                                   $15.00/10 ounces      Jun-19    60/82   
1759                                   $21.00/12 ounces      Jun-19    58/76   
1760                                   $15.90/12 ounces      Jun-19    52/74   
1761                                   NT $260/8 ounces      Jun-19    54/78   
1762                                   $16.00/12 ounces      Jun-19    58/78   
1763                                   NT $200/8 ounces      Jun-19    50/68   
1764                                9.9 Euros/225 grams      Jun-19    46/64   
1765                                   $17.25/12 ounces      Jun-19    45/67   
1766                                   $16.95/12 ounces      Jun-19    46/68   
1767                                   $18.95/12 ounces      Jun-19    46/68   
1768                                   $14.00/12 ounces      Jun-19    52/70   
1769                                   $12.95/12 ounces      Jun-19    49/69   
1770                                   $13.56/12 ounces      Jun-19    56/78   
1771                                   $13.99/12 ounces      Jun-19    48/66   
1772                                    $9.99/12 sticks      Jun-19    NA/NA   
1773                                    18.00/12 ounces      Jun-19    53/71   
1774                                   $14.95/12 ounces      Jun-19    60/78   
1775                                  NT $660/225 grams      Jun-19    60/78   
1776                                   $19.50/12 ounces      Jun-19    57/79   
1777                                   $24.95/12 ounces      Jun-19    56/74   
1778                                   $20.00/12 ounces      Jun-19    60/78   
1779                               HK $125.00/250 grams      May-19    57/74   
1780                               HK $125.00/250 grams      May-19    42/54   
1781                                   NT $360/8 ounces      May-19    55/75   
1782                                    $40.00/8 ounces      May-19    50/70   
1783                                   NT $180/8 ounces      May-19    50/68   
1784                                    $49.50/4 ounces      May-19    55/74   
1785                                    $60.00/8 ounces      May-19    57/83   
1786                                   $19.00/12 ounces      May-19    55/72   
1787                                   $15.90/12 ounces      May-19    58/78   
1788                                   $15.90/12 ounces      May-19    58/79   
1789                                   $19.95/12 ounces      May-19    63/82   
1790                                    $19.95/4 ounces      May-19    58/84   
1791                                    $42.00/4 ounces      May-19    51/73   
1792                                   $31.00/10 ounces      May-19    54/78   
1793                                   $29.00/10 ounces      May-19    50/72   
1794                                    $63.95/8 ounces      May-19    56/80   
1795                                    $49.00/8 ounces      May-19    56/78   
1796                                    $40.00/8 ounces      May-19    58/82   
1797                                    $24.00/8 ounces      May-19    52/74   
1798                                    $32.00/8 ounces      May-19    57/77   
1799                                   $75.00/12 ounces      May-19    52/68   
1800                                   $19.00/200 grams      May-19    51/73   
1801                                    $17.99/3 pounds      May-19    40/54   
1802                                    $18.99/2 pounds      May-19    38/52   
1803                                    $37.99/6 pounds      May-19    37/49   
1804                                   $16.00/12 ounces      May-19    52/70   
1805                                NTD $1200/225 grams      May-19    53/64   
1806                                 NTD $600/225 grams      May-19    60/79   
1807                                    $28.00/8 ounces      May-19    49/66   
1808                                   $27.00/16 ounces      May-19    53/75   
1809                                    $16.95/6 ounces      May-19    55/77   
1810                                   $13.00/12 ounces      May-19    48/62   
1811                                   $18.50/12 ounces      May-19    53/70   
1812                                  NT $490/16 ounces      Apr-19    47/60   
1813                                   $19.00/12 ounces      Apr-19    58/82   
1814                                   $16.20/12 ounces      Apr-19    52/74   
1815                                   $16.20/12 ounces      Apr-19    57/79   
1816                                   NT $350/8 ounces      Apr-19    58/80   
1817                                   $13.99/12 ounces      Apr-19    39/61   
1818                                    $7.12/120 grams      Apr-19    54/74   
1819                                   $15.95/12 ounces      Apr-19    55/76   
1820                                    $37.50/8 ounces      Apr-19    51/69   
1821                                   $23.00/12 ounces      Apr-19    56/75   
1822                                   $15.95/12 ounces      Apr-19    55/77   
1823                                   $18.00/12 ounces      Apr-19    55/68   
1824                               CAD $18.00/340 grams      Apr-19    53/75   
1825                                    $19.00/8 ounces      Apr-19    44/62   
1826                                   $20.99/12 ounces      Apr-19    71/90   
1827                                   $19.95/12 ounces      Apr-19    58/75   
1828                                   NT $480/8 ounces      Apr-19    51/76   
1829                                   $16.95/12 ounces      Apr-19    57/87   
1830                                   $17.00/12 ounces      Apr-19    51/68   
1831                                  NT $650/16 ounces      Apr-19    51/73   
1832                                   $17.00/12 ounces      Apr-19    56/80   
1833                                  NT $360/16 ounces      Apr-19    50/74   
1834                                    $48.95/8 ounces      Apr-19    55/79   
1835                                   NT $550/4 ounces      Apr-19    52/74   
1836                                    $36.95/8 ounces      Apr-19    49/67   
1837                                   NT $210/8 ounces      Apr-19    50/70   
1838                                   $19.00/12 ounces      Mar-19    60/84   
1839                                   $15.95/12 ounces      Mar-19    55/77   
1840                                   $17.00/12 ounces      Mar-19    56/80   
1841                                   $18.00/16 ounces      Mar-19    41/53   
1842                                    $24.00/8 ounces      Mar-19    47/55   
1843                                   $28.00/500 grams      Mar-19    50/74   
1844                                   $28.00/500 grams      Mar-19    44/70   
1845                                   $18.00/12 ounces      Mar-19    56/76   
1846                                   $28.99/16 ounces      Mar-19    54/78   
1847                                   $15.00/12 ounces      Mar-19    53/77   
1848                                   $18.00/12 ounces      Mar-19    57/77   
1849                                    $12.95/6 ounces      Mar-19    55/73   
1850                                   $23.50/12 ounces      Mar-19    54/76   
1851                                   $29.00/150 grams      Mar-19    58/84   
1852                                  NT $850/225 grams      Mar-19    58/80   
1853                                   $23.50/12 ounces      Mar-19    55/75   
1854                                   $18.00/12 ounces      Mar-19    52/70   
1855                                    $28.85/8 ounces      Mar-19    52/76   
1856                                   $16.00/12 ounces      Mar-19    55/77   
1857                                    $30.00/8 ounces      Mar-19    51/77   
1858                                    $30.00/8 ounces      Mar-19    50/74   
1859                                   $15.00/12 ounces      Mar-19    54/78   
1860                                   $16.50/12 ounces      Mar-19    54/78   
1861                                   $17.99/12 ounces      Mar-19    54/78   
1862                                   $19.49/12 ounces      Mar-19    54/74   
1863                                   $19.00/12 ounces      Mar-19    52/76   
1864                                    $12.00/8 ounces      Mar-19    54/78   
1865                                     $100/200 grams      Mar-19    57/74   
1866                                  NT $250/225 grams      Mar-19    58/84   
1867                                   $18.00/12 ounces      Feb-19    54/78   
1868                                   $24.00/12 ounces      Feb-19    55/77   
1869                                   $18.00/12 ounces      Feb-19    52/74   
1870            $26.00/five 5-gram single-serve packets      Feb-19      0/0   
1871                                   $22.00/12 ounces      Feb-19    42/64   
1872                                   $14.50/12 ounces      Feb-19    48/78   
1873                                   $20.99/12 ounces      Feb-19    54/76   
1874                                   $13.95/12 ounces      Feb-19    42/54   
1875                                   $19.00/12 ounces      Feb-19    56/78   
1876                                   $13.95/12 ounces      Feb-19    42/54   
1877                                   $13.99/12 ounces      Feb-19    42/62   
1878                                    $19.95/8 ounces      Feb-19    54/78   
1879                                    $19.95/8 ounces      Feb-19    58/80   
1880                                   $18.00/12 ounces      Feb-19    55/77   
1881                                    $13.34/4 ounces      Feb-19    56/80   
1882                                   $19.00/12 ounces      Feb-19    54/78   
1883                                   $18.00/12 ounces      Feb-19    55/77   
1884                                                NaN      Feb-19    56/78   
1885                                   $18.00/12 ounces      Feb-19    47/69   
1886                                   $19.99/16 ounces      Feb-19    52/76   
1887                                   $16.00/12 ounces      Feb-19    55/79   
1888                                   $21.00/12 ounces      Feb-19    54/76   
1889                                   NT $400/8 ounces      Feb-19    54/78   
1890                                    $44.95/8 ounces      Feb-19    52/74   
1891                                    $15.00/8 ounces      Feb-19    50/72   
1892                                   $18.50/12 ounces      Feb-19    53/75   
1893                                  NT $450/225 grams      Feb-19    53/75   
1894                                   $15.90/12 ounces      Jan-19    55/77   
1895                                   $17.00/12 ounces      Jan-19    56/80   
1896                               CAD $29.99/32 ounces      Jan-19    46/68   
1897                                   $19.00/12 ounces      Jan-19    48/72   
1898                                   $20.00/12 ounces      Jan-19    55/77   
1899                                  NT $250/16 ounces      Jan-19    51/75   
1900                                   $22.00/12 ounces      Jan-19    56/80   
1901                                   $16.90/12 ounces      Jan-19    56/78   
1902                                   $15.00/250 grams      Jan-19    54/78   
1903                                   $15.00/250 grams      Jan-19    56/80   
1904                                   $17.95/12 ounces      Jan-19    56/74   
1905                                    $60.00/8 ounces      Jan-19    50/74   
1906                                    $15.00/8 ounces      Dec-18    58/80   
1907                                    $12.95/6 ounces      Dec-18    53/77   
1908                                    $10.00/8 ounces      Dec-18    50/72   
1909                                   $17.50/12 ounces      Dec-18    56/76   
1910                                   $15.99/12 ounces      Dec-18    56/77   
1911                                    $16.00/8 ounces      Dec-18    54/76   
1912                                   $13.99/12 ounces      Dec-18    58/80   
1913                                   $17.99/12 ounces      Dec-18    60/80   
1914                                   $17.50/12 ounces      Dec-18    56/70   
1915                                   $17.99/12 ounces      Dec-18    62/82   
1916                                   $20.00/12 ounces      Dec-18    47/64   
1917                                   $16.00/12 ounces      Dec-18    56/76   
1918                                   $15.00/250 grams      Dec-18    56/72   
1919                                   NT $300/8 ounces      Dec-18    57/79   
1920                                   NT $290/8 ounces      Dec-18    57/79   
1921                                   NT $300/8 ounces      Dec-18    57/79   
1922                                   $55.00/12 ounces      Dec-18    53/75   
1923                                   $19.50/12 ounces      Dec-18    56/80   
1924                                   $17.50/12 ounces      Dec-18    54/78   
1925                                   $25.00/12 ounces      Dec-18    55/75   
1926                                   $23.00/12 ounces      Dec-18    52/76   
1927                                   $30.00/250 grams      Dec-18    55/75   
1928                                    $18.00/8 ounces      Dec-18    60/80   
1929                                    $24.00/6 ounces      Dec-18    54/74   
1930                                   $16.99/12 ounces      Dec-18    54/76   
1931                                    $45.00/8 ounces      Dec-18    54/78   
1932                                   $54.00/12 ounces      Dec-18    56/84   
1933                                   $39.99/12 ounces      Dec-18    50/75   
1934                                   $39.99/12 ounces      Dec-18    57/79   
1935                                   NT $300/8 ounces      Dec-18    55/72   
1936                                   $16.95/12 ounces      Nov-18    53/73   
1937                                   $19.00/12 ounces      Nov-18    53/73   
1938                                     $9.00/8 ounces      Nov-18    42/64   
1939                      $10.99/8 single-serve packets      Nov-18      0/0   
1940                                   $15.00/12 ounces      Nov-18    54/74   
1941                                   $16.95/12 ounces      Nov-18    44/60   
1942                                   $13.95/12 ounces      Nov-18    51/71   
1943                                   $26.00/12 ounces      Nov-18    52/76   
1944                                   $19.50/12 ounces      Nov-18    57/80   
1945                                   #23.00/12 ounces      Nov-18    54/78   
1946                                   $21.50/12 ounces      Nov-18    48/57   
1947                                    $44.95/8 ounces      Nov-18    46/64   
1948                                   $19.95/12 ounces      Nov-18    54/74   
1949                                  NT $300/227 grams      Nov-18    52/74   
1950                                   $16.25/10 ounces      Nov-18    56/74   
1951                                  NT $600/200 grams      Nov-18    56/80   
1952                                  NT $500/200 grams      Nov-18    54/78   
1953                                   $17.00/12 ounces      Nov-18    53/77   
1954                                   $14.99/12 ounces      Nov-18    47/65   
1955                                   $13.99/12 ounces      Nov-18    42/62   
1956                                    $70.00/8 ounces      Nov-18    54/78   
1957                                    $45.00/8 ounces      Nov-18    50/76   
1958                                  NT $1450/8 ounces      Nov-18    57/77   
1959                                   $21.00/12 ounces      Nov-18    56/78   
1960                                   $18.00/12 ounces      Nov-18    55/75   
1961                                   $18.95/12 ounces      Nov-18    56/78   
1962                               CAD $15.00/200 grams      Nov-18    54/78   
1963                                   NT $500/8 ounces      Nov-18    58/84   
1964                                   $19.99/12 ounces      Nov-18    57/77   
1965                                    $25.00/8 ounces      Nov-18    58/84   
1966                                   $19.50/12 ounces      Nov-18    52/74   
1967                                   $37.00/120 grams      Nov-18    58/84   
1968                                   $15.00/12 ounces      Nov-18    46/68   
1969                                   $16.95/12 ounces      Nov-18    50/70   
1970                                   $13.50/10 ounces      Nov-18    52/74   
1971                                   $19.95/12 ounces      Nov-18    58/80   
1972                                   $12.25/12 ounces      Nov-18    43/63   
1973                                   $18.00/12 ounces      Nov-18    58/84   
1974                                   $17.50/12 ounces      Nov-18    52/74   
1975                                 NT $2600/227 grams      Nov-18    51/73   
1976                                    $6.00/250 grams      Nov-18    46/66   
1977                                    $6.00/250 grams      Nov-18    46/68   
1978                                   $16.25/10 ounces      Oct-18    57/81   
1979                                   $15.00/12 ounces      Oct-18    52/72   
1980                                    $75.00/8 ounces      Oct-18    57/83   
1981                                    $45.00/8 ounces      Oct-18    56/76   
1982                                   $14.45/12 ounces      Oct-18    50/74   
1983                                   $17.95/16 ounces      Oct-18    47/69   
1984                                   $22.00/12 ounces      Oct-18    54/75   
1985                                   $15.45/12 ounces      Oct-18    58/80   
1986                                   $18.50/12 ounces      Oct-18    51/73   
1987                                   $17.50/12 ounces      Oct-18    52/72   
1988                                   $19.50/12 ounces      Oct-18    55/75   
1989                                   $19.50/12 ounces      Oct-18    52/74   
1990                                   $19.50/12 ounces      Oct-18    56/75   
1991                                    $75.00/8 ounces      Oct-18    56/84   
1992                                   $16.75/12 ounces      Oct-18    53/81   
1993                                   $17.00/12 ounces      Oct-18    50/70   
1994                                   $13.50/12 ounces      Oct-18    56/82   
1995                                   $16.50/12 ounces      Oct-18    51/79   
1996                                   $11.95/12 ounces      Oct-18    46/74   
1997                                   $20.00/12 ounces      Oct-18    50/80   
1998                                   $21.00/12 ounces      Oct-18    56/88   
1999                                   $16.00/12 ounces      Oct-18    51/73   
2000                                   $16.95/12 ounces      Oct-18    50/74   
2001                                   $12.00/12 ounces      Oct-18    53/77   
2002                                 NT $1400/16 ounces      Oct-18    40/48   
2003                                 NT $1500/16 ounces      Oct-18    39/45   
2004                                  NT $450/200 grams      Oct-18    47/57   
2005                                 NT $2000/16 ounces      Oct-18    40/50   
2006                                   NT $375/8 ounces      Oct-18    53/81   
2007                                   NT $290/8 ounces      Oct-18    56/86   
2008                              AED $103.95/250 grams      Oct-18    55/79   
2009                                   $17.00/12 ounces      Oct-18    56/80   
2010                                   $18.00/12 ounces      Oct-18    54/84   
2011                                   $16.00/12 ounces      Oct-18    53/85   
2012                                   $18.00/12 ounces      Oct-18    56/82   
2013                                   $16.00/12 ounces      Oct-18    56/84   
2014                                   $15.00/12 ounces      Oct-18    54/78   
2015                                   $18.00/12 ounces      Oct-18    55/79   
2016                                   $17.00/12 ounces      Oct-18    52/80   
2017                                   $17.50/12 ounces      Oct-18    53/79   
2018                                   $13.75/12 ounces      Oct-18    50/74   
2019                                   $17.50/12 ounces      Sep-18    58/82   
2020                                   $20.50/12 ounces      Sep-18    54/80   
2021                                   $21.00/12 ounces      Sep-18    52/76   
2022                                   $18.75/12 ounces      Sep-18    56/80   
2023                                   $18.75/12 ounces      Sep-18    57/81   
2024                                   $15.75/12 ounces      Sep-18    54/78   
2025                                   $14.75/12 ounces      Sep-18    58/82   
2026                                   $19.95/12 ounces      Sep-18    60/84   
2027                                    $13.34/4 ounces      Sep-18    56/84   
2028                                    $13.34/4 ounces      Sep-18    58/86   
2029                                    $13.34/4 ounces      Sep-18    56/80   
2030                                   $18.00/12 ounces      Sep-18    51/74   
2031                                   $18.00/12 ounces      Sep-18    55/80   
2032                                   NT $275/8 ounces      Sep-18    52/74   
2033                                   NT $240/8 ounces      Sep-18    50/74   
2034                                   $15.16/500 grams      Sep-18    42/68   
2035                                   $14.99/12 ounces      Sep-18    48/74   
2036                                   $22.15/500 grams      Sep-18    46/76   
2037                       $6.99/eight 3.3 gram packets      Sep-18    NA/NA   
2038        $17.98/thirty 1.6-gram single-serve packets      Sep-18        /   
2039            $16.00/five 5-gram single-serve packets      Sep-18    NA/NA   
2040                         $8.99/8 ounces (226 grams)      Sep-18    NA/NA   
2041            $16.00/five 5-gram single-serve packets      Sep-18    NA/NA   
2042                         $9.99/7 ounces (198 grams)      Sep-18    NA/NA   
2043            $16.00/five 5-gram single-serve packets      Sep-18        /   
2044                          $19.00/six 5-gram packets      Sep-18    NA/NA   
2045             $15.00/six 5-gram single-serve packets      Sep-18    NA/NA   
2046                          $22.00/eight 5-gram tubes      Sep-18    NA/NA   
2047               $16.98/45 grams (approx. 9 servings)      Sep-18        /   
2048                       $6.99/eight 3.3 gram packets      Sep-18    NA/NA   
2049                                   $22.50/12 ounces      Sep-18    52/78   
2050                                  NT $550/16 ounces      Sep-18    57/83   
2051                                  NT $380/227 grams      Aug-18    49/64   
2052                                   NT $580/8 ounces      Aug-18    46/72   
2053                                   $18.95/12 ounces      Aug-18    54/78   
2054                                   $18.00/12 ounces      Aug-18    46/72   
2055                                   NT $400/225 gram      Aug-18    49/74   
2056                                    £50/10 capsules      Aug-18        /   
2057                                    £45/10 capsules      Aug-18      /58   
2058                               CAD $21.00/12 ounces      Aug-18    56/80   
2059                                   $11.95/12 ounces      Aug-18    50/72   
2060                              KRW $14,000/200 grams      Aug-18    50/72   
2061                                $4.65/8.4-ounce can      Aug-18    NA/NA   
2062                                   $19.50/12 ounces      Aug-18    51/73   
2063                                   $24.00/12 ounces      Aug-18    54/78   
2064                                   $20.00/12 ounces      Aug-18    50/75   
2065                                   $20.00/12 ounces      Aug-18    56/82   
2066                                   $23.50/12 ounces      Aug-18    50/72   
2067                                   $18.00/12 ounces      Aug-18    49/75   
2068                                   $20.00/250 grams      Aug-18    54/81   
2069                                  NT $600/16 ounces      Aug-18    50/65   
2070                                  NT $520/16 ounces      Aug-18    59/85   
2071                                   $18.00/12 ounces      Aug-18    59/79   
2072                                   $17.75/12 ounces      Aug-18    54/73   
2073                                   $18.00/12 ounces      Aug-18    54/77   
2074                                  NT $1500/8 ounces      Aug-18    52/75   
2075                                  NT $850/16 ounces      Aug-18    41/53   
2076                                   $35.00/12 ounces      Aug-18    55/75   
2077                                   $16.95/12 ounces      Aug-18    50/65   
2078                                    $12.00/8 ounces      Aug-18    50/70   
2079                                    $12.00/8 ounces      Aug-18    54/78   
2080                                    $12.00/8 ounces      Aug-18    52/78   
2081                                   $19.00/12 ounces      Aug-18    55/76   
2082                                   $13.95/12 ounces      Aug-18    57/78   
2083                                   $13.95/12 ounces      Aug-18    58/80   
2084                                   $21.00/12 ounces      Aug-18    54/78   
2085                                   $20.50/12 ounces      Aug-18    56/78   
2086                                   $20.00/250 grams      Aug-18    56/78   
2087                                   NT 400/227 grams      Aug-18    47/67   
2088                                   $15.00/12 ounces      Jul-18    47/70   
2089                                   $18.99/12 ounces      Jul-18    60/88   
2090                                   $18.50/12 ounces      Jul-18    58/75   
2091                                   $18.49/12 ounces      Jul-18    56/78   
2092                                   $13.99/12 ounces      Jul-18    47/69   
2093                                  NT $520/16 ounces      Jul-18    45/65   
2094                                   NT $400/8 ounces      Jul-18    60/84   
2095                                  NT $600/227 grams      Jul-18    56/80   
2096                                  NT $850/16 ounces      Jul-18    52/74   
2097                               CAD $15.00/250 grams      Jul-18    50/74   
2098                $12.00/25.4-ounce bottle (seasonal)      Jul-18        /   
2099                                 $3.49/11-ounce can      Jul-18      NA/   
2100                                  $3.99/8-ounce can      Jul-18      NA/   
2101                                 $3.99/12-ounce can      Jul-18      NA/   
2102                              $4.00/12-ounce bottle      Jul-18        /   
2103  $65.99/12 10.5-ounce bottles (shipping within ...      Jul-18      NA/   
2104                              $4.00/10-ounce bottle      Jul-18      NA/   
2105                              $4.50/12-ounce bottle      Jul-18      NA/   
2106                           $36.00/12 9.5-ounce cans      Jul-18      NA/   
2107                        $84.00/24 12-ounces bottles      Jul-18      NA/   
2108                                 $5.00/12-ounce can      Jul-18      NA/   
2109                                   $16.99/16 ounces      Jul-18    48/62   
2110                                   $19.98/16 ounces      Jul-18    56/78   
2111                                   NT $450/8 ounces      Jun-18    47/69   
2112                                  NT $700/16 ounces      Jun-18    56/80   
2113                                   NT $600/8 ounces      Jun-18    56/78   
2114                                  NT $520/16 ounces      Jun-18    54/78   
2115                                   $12.50/12 ounces      Jun-18    52/76   
2116                                  NT $650/227 grams      Jun-18    54/78   
2117                                   $15.00/12 ounces      Jun-18    56/88   
2118                               CAD $16.00/16 ounces      Jun-18    55/77   
2119                                   $15.50/12 ounces      Jun-18    56/82   
2120                                   $15.99/16 ounces      Jun-18    56/84   
2121                                   $18.00/12 ounces      Jun-18    52/78   
2122                                   $20.50/16 ounces      Jun-18    56/80   
2123                               CAD $17.00/12 ounces      Jun-18    53/77   
2124   $19.50/12 ounces online; $12.99/ounces in stores      Jun-18    54/78   
2125                                  NT $650/225 grams      Jun-18    52/76   
2126                                  NT $750/16 ounces      Jun-18    55/77   
2127                                   $19.20/12 ounces      Jun-18    56/80   
2128                                   $18.00/12 ounces      Jun-18    50/74   
2129                                   $19.95/12 ounces      Jun-18    54/80   
2130                                  NT $480/16 ounces      Jun-18    46/70   
2131                                  NT $480/16 ounces      Jun-18    50/74   
2132                                   $24.95/12 ounces      May-18    56/80   
2133                                   $17.60/12 ounces      May-18    54/78   
2134                                   $16.00/12 ounces      May-18    52/78   
2135                                  NT $480/225 grams      May-18    47/71   
2136                                  NT $630/227 grams      May-18    58/80   
2137                                    $35.00/8 ounces      May-18    52/78   
2138                                   $13.99/12 ounces      May-18    52/77   
2139                                   $16.50/12 ounces      May-18    58/80   
2140                                  NT $800/16 ounces      May-18    57/79   
2141                                   $15.50/12 ounces      May-18    55/72   
2142                                   $16.00/10 ounces      May-18    58/76   
2143                                   $15.00/10 ounces      May-18    54/70   
2144                                  NT $420/227 grams      May-18    52/75   
2145                                   $18.00/12 ounces      May-18    56/78   
2146                                  NT $450/16 ounces      May-18    58/77   
2147                                   $15.50/12 ounces      May-18    55/80   
2148                                   $24.00/12 ounces      May-18    55/81   
2149                               CAD $29.00/200 grams      May-18    56/78   
2150                                   $22.50/12 ounces      May-18    58/80   
2151                                   $15.50/12 ounces      May-18    58/84   
2152                                  NT $550/16 ounces      May-18    55/77   
2153                                   $16.95/12 ounces      May-18    58/80   
2154                                   $12.00/12 ounces      Apr-18    60/75   
2155                                  NT $700/16 ounces      Apr-18    60/84   
2156                                 THB $320/250 grams      Apr-18    43/54   
2157                                   $16.49/12 ounces      Apr-18    58/80   
2158                                    $75.00/8 ounces      Apr-18    58/84   
2159                                    $75.00/8 ounces      Apr-18    54/78   
2160                                   $145.00/8 ounces      Apr-18    52/72   
2161                                   $19.50/12 ounces      Apr-18    54/78   
2162                                   $12.60/12 ounces      Apr-18    47/77   
2163                                   $17.95/12 ounces      Apr-18    45/75   
2164                                    $45.95/8 ounces      Apr-18    58/80   
2165                                   $18.00/12 ounces      Apr-18    58/82   
2166                                    $28.00/8 ounces      Apr-18    56/78   
2167                                   $17.00/12 ounces      Apr-18    52/74   
2168                                   $16.49/12 ounces      Apr-18    60/80   
2169                                    $13.95/8 ounces      Apr-18    55/77   
2170                                   $17.00/12 ounces      Apr-18    54/78   
2171                                   $20.00/12 ounces      Apr-18    58/84   
2172                                    $30.50/4 ounces      Apr-18    50/76   
2173                                   $17.00/12 ounces      Apr-18    55/77   
2174                                   $21.00/12 ounces      Apr-18    53/77   
2175                                   NT $460/8 ounces      Apr-18    56/78   
2176                                    $51.00/8 ounces      Apr-18    55/79   
2177                                   NT $460/8 ounces      Apr-18    60/84   
2178                                    $37.50/8 ounces      Apr-18    50/70   
2179                                   $18.75/12 ounces      Apr-18    51/74   
2180                                   $15.75/12 ounces      Apr-18    56/78   
2181                                  NT $500/225 grams      Apr-18    60/84   
2182                                   NT $900/8 ounces      Mar-18    56/78   
2183                                  NT $350/227 grams      Mar-18    58/82   
2184                                   NT $950/8 ounces      Mar-18    58/80   
2185                                   $20.00/12 ounces      Mar-18    52/78   
2186                                   $15.00/12 ounces      Mar-18    54/78   
2187                                   NT $450/8 ounces      Mar-18    58/82   
2188                                     $9.94/4 ounces      Mar-18    60/84   
2189                                     $9.94/4 ounces      Mar-18    58/80   
2190                                     $9.94/4 ounces      Mar-18    47/72   
2191                                   $25.00/12 ounces      Mar-18    52/76   
2192                                   $12.00/12 ounces      Mar-18    52/72   
2193                                  NT $500/16 ounces      Mar-18    58/82   
2194                               CAD $15.50/340 grams      Mar-18    57/77   
2195                                   $12.00/12 ounces      Mar-18    47/69   
2196                                   $15.00/12 ounces      Mar-18    65/91   
